,index,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence
827,830,29,0.0,0.0,18.0,1.0,0.0,0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
828,831,40,0.0,0.0,0.0,1.0,1.0,0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
829,832,29,0.0,9.0,45.0,1.0,1.0,1,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
830,833,29,1.0,0.0,0.0,1.0,0.0,1,2.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0
831,834,34,0.0,0.0,3.0,1.0,1.0,1,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
832,835,44,0.0,1.0,45.0,1.0,0.0,1,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0
833,836,24,1.0,0.0,2.0,1.0,0.0,1,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0
834,837,47,1.0,0.0,6.0,1.0,1.0,0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
835,838,43,0.0,1.0,45.0,1.0,0.0,0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0
836,839,36,0.0,0.0,6.0,1.0,1.0,0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
837,840,43,0.0,0.0,15.0,1.0,1.0,1,3.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
838,841,36,0.0,1.0,45.0,0.0,1.0,0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0
839,842,31,1.0,0.0,2.0,1.0,0.0,1,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0
840,843,35,0.0,0.0,0.0,1.0,1.0,0,3.0,5.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
841,844,33,0.0,0.0,4.0,1.0,0.0,0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
842,845,37,0.0,13.0,45.0,1.0,1.0,0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
843,846,34,0.0,0.0,4.0,1.0,1.0,1,3.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
844,847,36,0.0,4.0,45.0,0.0,1.0,1,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
845,848,40,0.0,0.0,4.0,0.0,0.0,1,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0
846,849,40,0.0,0.0,8.0,1.0,1.0,0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
847,850,42,0.0,0.0,18.0,1.0,1.0,1,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
848,851,23,0.0,0.0,23.0,1.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
849,852,21,0.0,1.0,45.0,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
850,853,26,0.0,2.0,45.0,1.0,1.0,0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
851,854,31,0.0,0.0,45.0,1.0,0.0,0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
852,855,25,0.0,0.0,0.0,1.0,0.0,0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0
853,856,51,0.0,0.0,12.0,1.0,1.0,0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0
854,857,24,0.0,0.0,4.0,1.0,1.0,0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0
855,858,33,0.0,0.0,12.0,1.0,1.0,0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
856,859,32,0.0,1.0,45.0,1.0,0.0,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
857,860,32,0.0,1.0,45.0,1.0,0.0,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
858,861,26,0.0,1.0,45.0,0.0,1.0,1,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0
859,862,23,0.0,0.0,8.0,1.0,1.0,0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
860,863,33,0.0,0.0,4.0,1.0,0.0,1,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
861,864,46,0.0,0.0,8.0,1.0,1.0,1,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
862,865,34,0.0,1.0,45.0,1.0,1.0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
863,866,35,0.0,0.0,26.0,1.0,0.0,1,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
864,867,39,0.0,0.0,33.0,1.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
865,868,32,0.0,3.0,45.0,0.0,1.0,0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
866,869,43,0.0,21.0,45.0,0.0,1.0,0,0.0,5.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0
867,870,56,0.0,0.0,0.0,1.0,1.0,1,2.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0
868,871,32,1.0,1.0,45.0,1.0,0.0,1,3.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0
869,872,41,0.0,1.0,45.0,1.0,1.0,0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
870,873,39,0.0,0.0,4.0,1.0,1.0,0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
871,874,37,0.0,0.0,24.0,1.0,0.0,0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,875,30,0.0,0.0,0.0,0.0,0.0,1,3.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
873,876,31,0.0,0.0,4.0,1.0,1.0,0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
874,877,29,0.0,0.0,3.0,1.0,1.0,0,0.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
875,878,23,1.0,1.0,45.0,1.0,0.0,0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
876,879,31,0.0,0.0,19.0,1.0,1.0,1,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
877,880,29,0.0,0.0,4.0,1.0,0.0,1,3.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
878,881,30,0.0,0.0,15.0,1.0,1.0,0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0
879,882,37,0.0,0.0,4.0,1.0,1.0,0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0
880,883,36,0.0,0.0,13.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
881,884,35,0.0,0.0,4.0,1.0,0.0,1,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
882,885,41,0.0,0.0,26.0,1.0,0.0,0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
883,886,31,0.0,1.0,45.0,1.0,1.0,1,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
884,887,38,0.0,1.0,45.0,1.0,0.0,0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
885,888,26,0.0,8.0,45.0,0.0,1.0,0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
886,889,39,0.0,0.0,4.0,1.0,0.0,0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
887,890,42,0.0,0.0,13.0,0.0,0.0,0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
888,891,32,0.0,0.0,4.0,0.0,0.0,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
889,892,29,0.0,0.0,4.0,1.0,0.0,0,0.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
890,893,30,0.0,0.0,4.0,1.0,0.0,0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
891,894,40,0.0,0.0,4.0,1.0,0.0,1,4.0,4.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
892,895,51,0.0,0.0,4.0,1.0,1.0,0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
893,896,33,0.0,0.0,11.0,1.0,1.0,0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
894,897,34,0.0,3.0,45.0,0.0,1.0,1,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
895,898,50,0.0,0.0,13.0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0
896,899,24,0.0,0.0,3.0,1.0,1.0,0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
897,900,25,0.0,0.0,3.0,1.0,0.0,1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
898,901,43,0.0,1.0,45.0,1.0,0.0,1,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
899,902,25,1.0,0.0,0.0,0.0,1.0,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0
900,903,24,0.0,1.0,45.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
901,904,51,0.0,0.0,19.0,0.0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
902,905,49,0.0,0.0,5.0,1.0,0.0,1,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
903,906,30,0.0,0.0,24.0,1.0,1.0,0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
904,907,25,1.0,0.0,9.0,1.0,0.0,1,3.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
905,908,36,0.0,0.0,4.0,1.0,1.0,1,2.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
906,909,48,0.0,0.0,13.0,1.0,1.0,1,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0
907,910,48,0.0,5.0,45.0,1.0,1.0,1,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
908,911,53,0.0,0.0,5.0,1.0,1.0,1,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
909,912,24,1.0,1.0,45.0,1.0,0.0,1,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
910,913,33,0.0,0.0,5.0,1.0,0.0,1,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
911,914,25,1.0,2.0,45.0,1.0,0.0,1,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
912,915,30,0.0,1.0,45.0,1.0,1.0,1,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
913,916,30,0.0,0.0,6.0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
914,917,34,0.0,1.0,45.0,0.0,1.0,1,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
915,918,31,0.0,0.0,28.0,1.0,1.0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0
916,919,22,1.0,0.0,0.0,1.0,0.0,1,4.0,5.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
917,920,28,0.0,0.0,4.0,1.0,0.0,0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0
918,921,35,0.0,0.0,22.0,1.0,0.0,1,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
919,922,28,0.0,0.0,0.0,1.0,0.0,1,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0
920,923,42,0.0,11.0,45.0,1.0,1.0,1,3.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
921,924,33,0.0,0.0,14.0,1.0,0.0,0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0
922,925,29,0.0,0.0,0.0,1.0,1.0,0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
923,926,43,0.0,0.0,45.0,1.0,0.0,0,3.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
924,927,29,0.0,0.0,2.0,1.0,1.0,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0
925,928,25,0.0,0.0,3.0,1.0,1.0,0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0
926,929,31,0.0,0.0,14.0,1.0,0.0,0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
927,930,35,1.0,0.0,15.0,1.0,0.0,1,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0
928,931,34,0.0,0.0,3.0,1.0,1.0,0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0
929,932,43,0.0,0.0,1.0,1.0,1.0,1,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
930,933,38,0.0,0.0,1.0,1.0,0.0,1,3.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
931,934,26,0.0,0.0,1.0,1.0,0.0,1,3.0,5.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0
932,935,38,0.0,1.0,45.0,0.0,0.0,1,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,936,42,0.0,0.0,3.0,1.0,1.0,1,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
934,937,33,0.0,4.0,45.0,1.0,0.0,1,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0
935,938,32,0.0,0.0,1.0,1.0,1.0,1,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
936,939,44,0.0,0.0,1.0,1.0,0.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
937,940,28,0.0,0.0,1.0,1.0,0.0,1,2.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
938,941,40,0.0,0.0,1.0,1.0,0.0,1,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
939,942,31,1.0,0.0,21.0,1.0,0.0,1,3.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
940,943,32,0.0,0.0,1.0,1.0,0.0,0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
941,944,28,0.0,0.0,1.0,1.0,0.0,1,3.0,5.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
942,945,39,0.0,0.0,21.0,1.0,0.0,1,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
943,946,45,0.0,0.0,2.0,1.0,1.0,0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
944,947,43,0.0,0.0,1.0,1.0,1.0,1,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0
945,948,35,0.0,0.0,0.0,1.0,1.0,1,3.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
946,949,40,0.0,0.0,1.0,1.0,0.0,1,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
947,950,34,0.0,4.0,45.0,1.0,1.0,1,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0
948,951,24,0.0,1.0,45.0,1.0,0.0,1,4.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
949,952,61,0.0,15.0,45.0,0.0,1.0,1,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
950,953,36,1.0,0.0,1.0,1.0,0.0,1,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
951,954,38,0.0,0.0,4.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0
952,955,33,0.0,3.0,45.0,1.0,0.0,1,4.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
953,956,30,0.0,0.0,1.0,1.0,0.0,0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
954,957,34,0.0,4.0,45.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0
955,958,26,0.0,0.0,0.0,1.0,1.0,1,2.0,5.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
956,959,33,0.0,1.0,45.0,1.0,1.0,0,0.0,5.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0
957,960,32,0.0,1.0,45.0,1.0,1.0,0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
958,961,25,0.0,3.0,45.0,0.0,1.0,0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
959,962,35,0.0,3.0,45.0,0.0,1.0,1,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0
960,963,24,0.0,1.0,45.0,0.0,0.0,0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
961,964,55,0.0,1.0,45.0,1.0,1.0,1,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
962,965,33,0.0,1.0,45.0,0.0,0.0,1,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
963,966,26,1.0,1.0,45.0,0.0,0.0,1,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0
964,967,25,0.0,1.0,45.0,1.0,1.0,0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
